,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
129,1166524.905573501,0.0,1166524.905573501,1166524.905573501,21419.47911795249
130,891545.3565550145,0.0,891545.3565550145,891545.3565550145,16809.702042208664
131,623714.3167726899,0.0,623714.3167726899,623714.3167726899,12127.070990941353
132,404610.9513171299,0.0,404610.9513171299,404610.9513171299,8121.50975498022
133,284494.04455221165,0.0,284494.04455221165,284494.04455221165,5840.512133944271
134,194112.37467601115,0.0,194112.37467601115,194112.37467601115,4072.211055703005
135,208531.83536882396,0.0,208531.83536882396,208531.83536882396,4357.889537352586
136,177433.66928808874,0.0,177433.66928808874,177433.66928808874,3739.8220171647004
137,174714.45940512326,0.0,174714.45940512326,174714.45940512326,3685.4207591037334
138,106951.12589958389,0.0,106951.12589958389,106951.12589958389,2293.7692659960544
139,197139.50234205628,0.0,197139.50234205628,197139.50234205628,4040.415254983898
140,156731.7421515201,0.0,156731.7421515201,156731.7421515201,3324.0907876050896
141,178519.46669863292,0.0,178519.46669863292,178519.46669863292,3761.457207070419
142,263982.13865415636,0.0,263982.13865415636,263982.13865415636,5443.471097077318
143,405031.0226475184,0.0,405031.0226475184,405031.0226475184,8129.156504801056
144,578923.0272624404,0.0,578923.0272624404,578923.0272624404,11322.072643126803
145,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19741.130470484954
146,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19741.100715246976
147,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19741.070960001645
148,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19741.041204748977
149,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19741.011449488975
150,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.981694221635
151,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.951938946942
152,1125226.007639541,0.0,1125226.007639541,1125226.007639541,20737.716395908312
153,1166007.0391003184,0.0,1166007.0391003184,1166007.0391003184,21410.06443542821
154,1118177.3272363546,0.0,1118177.3272363546,1118177.3272363546,20621.057504460343
155,1121835.4411426838,0.0,1121835.4411426838,1121835.4411426838,20681.551595002893
156,1125266.0172810212,0.0,1125266.0172810212,1125266.0172810212,20738.253096772092
157,1131884.1949744348,0.0,1131884.1949744348,1131884.1949744348,20847.59321992432
158,1075915.5663214552,0.0,1075915.5663214552,1075915.5663214552,19919.463528930115
159,1086971.6953502588,0.0,1086971.6953502588,1086971.6953502588,20103.34499288819
160,1065306.0436867927,0.0,1065306.0436867927,1065306.0436867927,19742.652184783576
161,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.653194345916
162,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.62343899019
163,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.59368362714
164,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.563928256746
165,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.534172879004
166,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.504417493925
167,976633.0515195114,0.0,976633.0515195114,976633.0515195114,18254.656609076494
168,733145.2834334153,0.0,733145.2834334153,733145.2834334153,14064.867169320461
169,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19740.39673716831
170,528839.646406723,0.0,528839.646406723,528839.646406723,10413.685225971014
171,595380.7880912184,0.0,595380.7880912184,595380.7880912184,11617.995376680115
172,663400.7860235069,0.0,663400.7860235069,663400.7860235069,12833.573296297274
173,212027.74204865677,0.0,212027.74204865677,212027.74204865677,4426.58898156808
174,411962.7831502945,0.0,411962.7831502945,411962.7831502945,8258.295021240283
175,387315.7205045472,0.0,387315.7205045472,387315.7205045472,7796.630184559824
176,269345.5771083145,0.0,269345.5771083145,269345.5771083145,5547.1530340497375
177,285240.15695879294,0.0,285240.15695879294,285240.15695879294,5854.409426972272
178,325572.10271756025,0.0,325572.10271756025,325572.10271756025,6627.956599684816
179,274827.7548198574,0.0,274827.7548198574,274827.7548198574,5653.2653127917665
180,539878.1098731211,0.0,539878.1098731211,539878.1098731211,10614.393683003898
181,854454.7380348758,0.0,854454.7380348758,854454.7380348758,16172.037758819939
182,1048056.0498397828,0.0,1048056.0498397828,1048056.0498397828,19454.067151728348
183,1140251.1649903762,0.0,1140251.1649903762,1140251.1649903762,20984.916897133386
184,1068084.0493807362,0.0,1068084.0493807362,1068084.0493807362,19788.250739879368
185,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.946929431182
186,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.917173901238
187,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.88741836395
188,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.857662819337
189,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.82790726738
190,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.79815170808
191,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.76839614144
192,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.73864056745
193,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.708884986132
194,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.679129397475
195,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.649373801472
196,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.61961819813
197,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.589862587454
198,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.560106969435
199,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19739.53035134407
200,1125721.9558318888,0.0,1125721.9558318888,1125721.9558318888,20744.434175060167
201,1166877.047028198,0.0,1166877.047028198,1166877.047028198,21422.846138770918
202,868884.0402254902,0.0,868884.0402254902,868884.0402254902,16419.452573138984
203,874793.9134425903,0.0,874793.9134425903,874793.9134425903,16520.817334491137
204,1027734.9143140774,0.0,1027734.9143140774,1027734.9143140774,19113.31906947372
205,996839.1860134132,0.0,996839.1860134132,996839.1860134132,18594.2978790492
206,741790.8712069993,0.0,741790.8712069993,741790.8712069993,14215.62909363524
207,668562.7649527226,0.0,668562.7649527226,668562.7649527226,12924.505437311936
208,821060.7360078439,0.0,821060.7360078439,821060.7360078439,15595.376961823285
209,1047677.8249973487,0.0,1047677.8249973487,1047677.8249973487,19446.956167620225
210,972219.3134118482,0.0,972219.3134118482,972219.3134118482,18178.91595891222
211,265753.9375105413,0.0,265753.9375105413,265753.9375105413,5477.192277587523
212,28375.598395144538,0.0,28375.598395144538,28375.598395144538,608.9148826114413
213,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0
216,61533.969680161266,0.0,61533.969680161266,61533.969680161266,1099.6911546625474
217,39037.45233618641,0.0,39037.45233618641,39037.45233618641,835.1208421271926
218,240841.69499929357,0.0,240841.69499929357,240841.69499929357,4409.333753844272
219,299925.6142954614,0.0,299925.6142954614,299925.6142954614,6136.119378565926
220,202227.1714742258,0.0,202227.1714742258,202227.1714742258,4232.128070499947
221,652422.4406480786,0.0,652422.4406480786,652422.4406480786,12636.462050171247
222,735839.5651529258,0.0,735839.5651529258,735839.5651529258,14109.900724336672
223,926461.7417949013,0.0,926461.7417949013,926461.7417949013,17401.522334513615
224,1088875.5698246812,0.0,1088875.5698246812,1088875.5698246812,20131.616218578467
225,1029344.1375848975,0.0,1029344.1375848975,1029344.1375848975,19138.325203970886
226,1026652.8127159264,0.0,1026652.8127159264,1026652.8127159264,19093.193331057766
227,676221.6051831427,0.0,676221.6051831427,676221.6051831427,13058.915571295876
228,463514.1746936372,0.0,463514.1746936372,463514.1746936372,9214.053713596833
229,645008.0210342702,0.0,645008.0210342702,645008.0210342702,12504.286838539654
230,801114.175258193,0.0,801114.175258193,801114.175258193,15248.224165650972
231,1073185.3398892235,0.0,1073185.3398892235,1073185.3398892235,19870.436852984785
232,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19737.165679548605
233,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19737.13592333253
234,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19737.10616710912
235,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19737.076410878366
236,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19737.046654640286
237,1036096.1239022722,0.0,1036096.1239022722,1036096.1239022722,19251.058579100525
238,890514.8990847627,0.0,890514.8990847627,890514.8990847627,16787.958718176622
239,977724.2569251929,0.0,977724.2569251929,977724.2569251929,18269.785870807977
240,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.928473138676
241,978347.843005178,0.0,978347.843005178,978347.843005178,18280.256819741528
242,549791.9391009033,0.0,549791.9391009033,549791.9391009033,10792.501852737227
243,784544.933462099,0.0,784544.933462099,784544.933462099,14960.086399301485
244,386072.9325287106,0.0,386072.9325287106,386072.9325287106,7771.764685781441
245,416989.92512450763,0.0,416989.92512450763,416989.92512450763,8350.489719331747
246,179183.35547665707,0.0,179183.35547665707,179183.35547665707,3773.6934157896576
247,332795.3091002789,0.0,332795.3091002789,332795.3091002789,6764.27637530351
248,307559.5524201053,0.0,307559.5524201053,307559.5524201053,6282.271304234485
249,838383.6816699913,0.0,838383.6816699913,838383.6816699913,15892.39075314473
250,1078794.0140641022,0.0,1078794.0140641022,1078794.0140641022,19963.23839384686
251,936604.7592672472,0.0,936604.7592672472,936604.7592672472,17573.20257786094
252,1035053.6411895291,0.0,1035053.6411895291,1035053.6411895291,19233.18831235849
253,1078289.1393574695,0.0,1078289.1393574695,1078289.1393574695,19954.748487322944
254,1078200.2756590364,0.0,1078200.2756590364,1078200.2756590364,19953.23982774887
255,1087356.9328477166,0.0,1087356.9328477166,1087356.9328477166,20105.469147222575
256,1065584.8527464047,0.0,1065584.8527464047,1065584.8527464047,19743.086091575984
257,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.44002397255
258,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.410267577445
259,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.380511175008
260,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.35075476523
261,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.32099834811
262,528911.3530085052,0.0,528911.3530085052,528911.3530085052,10412.640924650159
263,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.263243652444
264,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.233487213744
265,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.203730767676
266,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.173974314293
267,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.144217853565
268,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.114461385467
269,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19736.08470491006
270,825202.4996465977,0.0,825202.4996465977,825202.4996465977,15664.339464366873
271,695525.6142757981,0.0,695525.6142757981,695525.6142757981,13399.44865646631
272,1104982.539970949,0.0,1104982.539970949,1104982.539970949,20397.488472836052
273,1134980.1148652532,0.0,1134980.1148652532,1134980.1148652532,20893.682770012507
274,1018199.0815842255,0.0,1018199.0815842255,1018199.0815842255,18950.052070748603
275,475146.34331946936,0.0,475146.34331946936,475146.34331946936,9427.819630515754
276,559963.7193094211,0.0,559963.7193094211,559963.7193094211,10976.223775272545
277,507927.93502251565,0.0,507927.93502251565,507927.93502251565,10029.410150862966
278,567135.2174997774,0.0,567135.2174997774,567135.2174997774,11105.916999180683
279,334081.9464421332,0.0,334081.9464421332,334081.9464421332,6788.397725922007
280,253894.14057019725,0.0,253894.14057019725,253894.14057019725,5245.68890910571
281,341914.5586078711,0.0,341914.5586078711,341914.5586078711,6937.273559888063
282,337718.31894252944,0.0,337718.31894252944,337718.31894252944,6857.530035417202
283,331946.8497088959,0.0,331946.8497088959,331946.8497088959,6747.715353144633
284,403103.78699516004,0.0,403103.78699516004,403103.78699516004,8090.550216757652
285,404214.1914861104,0.0,404214.1914861104,404214.1914861104,8111.311520800212
286,415966.6560395889,0.0,415966.6560395889,415966.6560395889,8330.843755135167
287,382660.5576539925,0.0,382660.5576539925,382660.5576539925,7707.087077026588
288,358041.8221822965,0.0,358041.8221822965,358041.8221822965,7242.841116445128
289,442810.2264427042,0.0,442810.2264427042,442810.2264427042,8830.078147792192
290,438343.237069911,0.0,438343.237069911,438343.237069911,8747.18831708555
291,445291.7648501706,0.0,445291.7648501706,445291.7648501706,8876.055371682703
292,474219.45019432844,0.0,474219.45019432844,474219.45019432844,9410.502646427134
293,344895.7828760496,0.0,344895.7828760496,344895.7828760496,6993.735151988175
294,307798.2189104757,0.0,307798.2189104757,307798.2189104757,6286.362022037816
295,333538.7365545454,0.0,333538.7365545454,333538.7365545454,6777.888765811831
296,391744.94674348267,0.0,391744.94674348267,391744.94674348267,7877.587106789069
297,308225.8794340567,0.0,308225.8794340567,308225.8794340567,6294.526311125236
298,382528.7342426791,0.0,382528.7342426791,382528.7342426791,7704.476069190454
299,377195.6594497832,0.0,377195.6594497832,377195.6594497832,7604.13178287407
300,403442.79183520586,0.0,403442.79183520586,403442.79183520586,8096.691238532281
301,393956.1814637763,0.0,393956.1814637763,393956.1814637763,7918.998001899824
302,479707.88026590284,0.0,479707.88026590284,479707.88026590284,9511.387827687464
303,518167.3576326606,0.0,518167.3576326606,518167.3576326606,10216.093415746162
304,764753.2923611025,0.0,764753.2923611025,764753.2923611025,14613.912072520036
305,884426.0992602897,0.0,884426.0992602897,884426.0992602897,16682.11053894795
306,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19735.05399973529
307,909705.3876492954,0.0,909705.3876492954,909705.3876492954,17113.97986216912
308,983741.2477270125,0.0,983741.2477270125,983741.2477270125,18369.467634449764
309,392519.22452385654,0.0,392519.22452385654,392519.22452385654,7891.946496734385
310,617051.8043358019,0.0,617051.8043358019,617051.8043358019,12003.400430618061
311,622582.7069565956,0.0,622582.7069565956,622582.7069565956,12102.370569090795
312,632185.1467963976,0.0,632185.1467963976,632185.1467963976,12273.971535397188
313,569673.1050265522,0.0,569673.1050265522,569673.1050265522,11151.187444909614
314,471490.7442227249,0.0,471490.7442227249,471490.7442227249,9359.906027016537
315,404568.9981925765,0.0,404568.9981925765,404568.9981925765,8117.562095529307
316,324943.24470889335,0.0,324943.24470889335,324943.24470889335,6613.896187512805
317,209752.9553661032,0.0,209752.9553661032,209752.9553661032,4380.218264523628
318,156713.56678560216,0.0,156713.56678560216,156713.56678560216,3322.3858499662942
319,131943.625473488,0.0,131943.625473488,131943.625473488,2820.1117647870155
320,203385.90096446068,0.0,203385.90096446068,203385.90096446068,4254.337705746017
321,186426.25267041472,0.0,186426.25267041472,186426.25267041472,3917.652954878889
322,105147.41177416005,0.0,105147.41177416005,105147.41177416005,2255.8118456487014
323,91401.75036929514,0.0,91401.75036929514,91401.75036929514,1958.6183736634525
324,100419.4464062669,0.0,100419.4464062669,100419.4464062669,2111.9010225772445
325,106987.79173717488,0.0,106987.79173717488,106987.79173717488,2278.8115441449845
326,132244.47910928287,0.0,132244.47910928287,132244.47910928287,2763.362883978623
327,133915.23186121037,0.0,133915.23186121037,133915.23186121037,2860.218402731217
328,84846.08308368476,0.0,84846.08308368476,84846.08308368476,1820.3549534870258
329,128867.28945423057,0.0,128867.28945423057,128867.28945423057,2619.29982445151
330,96941.91379085928,0.0,96941.91379085928,96941.91379085928,2079.833865340299
331,177828.97805059678,0.0,177828.97805059678,177828.97805059678,3621.0379828244554
332,172605.5861208413,0.0,172605.5861208413,172605.5861208413,3641.3874877388575
333,258231.07737733997,0.0,258231.07737733997,258231.07737733997,5329.281303575876
334,351190.31374642544,0.0,351190.31374642544,351190.31374642544,7112.234933113724
335,475783.0054243033,0.0,475783.0054243033,475783.0054243033,9438.169782925277
336,427738.7973772849,0.0,427738.7973772849,427738.7973772849,8549.034301548225
337,335651.327506304,0.0,335651.327506304,335651.327506304,6817.245260071618
338,329682.7693041299,0.0,329682.7693041299,329682.7693041299,6703.632164662714
339,285877.9865515904,0.0,285877.9865515904,285877.9865515904,5864.304661965199
340,211824.74341571543,0.0,211824.74341571543,211824.74341571543,4420.689151174474
341,176945.96247488775,0.0,176945.96247488775,176945.96247488775,3728.1593138833987
342,215794.40838256414,0.0,215794.40838256414,215794.40838256414,4498.938899107701
343,143981.15932531108,0.0,143981.15932531108,143981.15932531108,3064.637178919312
344,275511.78654621594,0.0,275511.78654621594,275511.78654621594,5664.140246226276
345,199977.46589251462,0.0,199977.46589251462,199977.46589251462,4186.428610054274
346,197205.90990856104,0.0,197205.90990856104,197205.90990856104,4131.482671920981
347,148123.32703296872,0.0,148123.32703296872,148123.32703296872,3148.5258610283677
348,220135.85432386372,0.0,220135.85432386372,220135.85432386372,4584.366752628994
349,313742.22850815207,0.0,313742.22850815207,313742.22850815207,6399.247784274546
350,375716.05471155036,0.0,375716.05471155036,375716.05471155036,7575.248858717676
351,367139.9964218887,0.0,367139.9964218887,367139.9964218887,7413.585213668893
352,463937.0297258719,0.0,463937.0297258719,463937.0297258719,9219.559205028292
353,687337.357084303,0.0,687337.357084303,687337.357084303,13252.46820388859
354,875421.5333087036,0.0,875421.5333087036,875421.5333087036,16525.86735040199
355,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.749989426353
356,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.72023212077
357,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.690474807845
358,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.660717487575
359,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.63096015996
360,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.60120282502
361,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.571445482718
362,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.541688133082
363,1065187.929482132,0.0,1065187.929482132,1065187.929482132,19732.511930776094
